,dice,hd95,avd,recall,f1,size,surface_area,max_hwd_ratio
4411,0.5018182,13.130038,52.29358,1.0,1.0,109,81.0,16.0
4412,0.0,74.237785,9170.588,0.0,0.0,17,15.0,2.5
4413,0.64597476,17.720045,80.16304,1.0,1.0,368,181.0,4.5
4414,0.49019608,4.1231055,12.5,1.0,1.0,48,47.0,3.3333332538604736
4415,0.0,58.677074,26166.666,0.0,0.0,6,6.0,3.0
4416,0.0,69.426216,7780.0,0.0,0.0,20,20.0,2.0
4417,0.0,47.804287,15660.0,0.0,0.0,10,9.0,4.0
4418,0.5,1.0,200.0,1.0,1.0,1,1.0,1.0
4419,0.0,64.56196,19600.0,0.0,0.0,8,8.0,1.0
4420,0.16666667,2.236068,1000.0,1.0,1.0,1,1.0,1.0
4421,0.0,66.72143,78700.0,0.0,0.0,2,2.0,2.0
4422,0.5,1.8535534,66.666664,1.0,1.0,6,6.0,3.0
4423,0.0,54.346573,8700.0,0.0,0.0,21,21.0,3.0
4424,0.22222222,2.4137757,80.0,1.0,1.0,15,15.0,2.5
4425,0.0,69.7033,26300.0,0.0,0.0,7,7.0,1.5
4426,0.7173252,13.562714,26.842106,1.0,1.0,190,188.0,12.25
4427,0.81889766,1.4142135,0.87873465,1.0,1.0,569,441.0,4.099999904632568
4428,0.4370861,11.357817,244.11765,1.0,1.0,34,32.0,2.3333332538604736
4429,0.0,38.198166,184700.0,0.0,0.0,1,1.0,1.0
4430,0.8841762,1.4142135,0.9836066,1.0,1.0,1830,903.0,5.333333492279053
4431,0.872295,2.236068,4.469607,1.0,1.0,1678,884.0,5.416666507720947
4432,0.36363637,8.489545,77.77778,1.0,1.0,36,36.0,5.0
4433,0.0,36.180103,6744.4443,0.0,0.0,27,27.0,5.5
4434,0.0,70.36796,184700.0,0.0,0.0,1,1.0,1.0
4435,0.20979021,11.74734,350.0,1.0,1.0,26,25.0,1.6666666269302368
4436,0.7804878,1.0,27.777779,1.0,1.0,36,36.0,2.6666667461395264
4437,0.6666667,1.0,100.0,1.0,1.0,6,6.0,3.0
4438,0.0,82.453926,13100.0,0.0,0.0,14,14.0,2.5
4439,0.4,1.4142135,43.75,1.0,1.0,16,16.0,2.5
4440,0.0,76.26106,26300.0,0.0,0.0,7,7.0,3.0
4441,0.0,80.90704,30700.0,0.0,0.0,6,6.0,4.0
4442,0.8604651,1.0414214,4.5454545,1.0,1.0,44,39.0,1.5
4443,0.36363637,3.073025,16.666666,1.0,1.0,12,12.0,5.0
4444,0.8,1.0,21.428572,1.0,1.0,14,13.0,5.0
4445,0.7453237,1.4142135,39.655174,1.0,1.0,290,288.0,8.142857551574707
4446,0.5990991,1.4142135,17.647058,1.0,1.0,204,204.0,6.875
4447,0.6835443,5.7688437,7.3170733,1.0,1.0,205,150.0,4.400000095367432
4448,0.5833333,2.236068,40.0,1.0,1.0,10,10.0,1.5
4449,0.4854369,1.4142135,34.090908,1.0,1.0,44,44.0,3.0
4450,0.0,70.01428,10025.0,0.0,0.0,4,4.0,2.0
4451,0.33333334,4.1929116,333.33334,1.0,1.0,9,9.0,2.0
4452,0.6666667,1.2071068,36.363636,1.0,1.0,11,11.0,2.0
4453,0.18181819,4.582576,680.0,1.0,1.0,5,5.0,3.0
4454,0.0,56.80845,38108.0,0.0,0.0,25,24.0,3.5
4455,0.0,62.777386,73376.92,0.0,0.0,13,13.0,2.0
4456,0.22222222,2.7725317,700.0,1.0,1.0,2,2.0,2.0
4457,0.8509231,11.392966,7.765653,1.0,1.0,9439,4265.0,5.333333492279053
4458,0.90125275,1.4142135,6.0304966,1.0,1.0,10165,4204.0,5.363636493682861
4459,0.0,79.504715,477500.0,0.0,0.0,2,2.0,2.0
4460,0.8333333,1.0,13.333333,1.0,1.0,90,84.0,1.7999999523162842
4461,0.5,2.059017,66.666664,1.0,1.0,36,36.0,1.25
4462,0.5714286,1.2485281,25.0,1.0,1.0,12,12.0,1.5
4463,0.0,63.07139,63580.0,0.0,0.0,15,15.0,1.6666666269302368
4464,0.0,114.50371,318300.0,0.0,0.0,3,3.0,2.0
4465,0.2857143,1.6525915,83.333336,1.0,1.0,6,6.0,1.0
4466,0.5,0.95,0.0,1.0,1.0,2,2.0,2.0
4467,0.0013767784,62.90151,86960.0,1.0,1.0,10,10.0,3.5
4468,0.8125,1.0,8.955224,1.0,1.0,67,62.0,3.3333332538604736
4469,0.03213122,52.804356,4364.615,1.0,1.0,195,151.0,1.5714285373687744
4470,0.0,102.194664,86736.37,0.0,0.0,11,11.0,1.5
4471,0.0,59.165447,955100.0,0.0,0.0,1,1.0,1.0
4472,0.8,1.6778175,50.0,1.0,1.0,8,8.0,3.0
4473,0.00022970024,67.78864,870500.0,1.0,1.0,1,1.0,1.0
4474,0.0018359151,57.17954,96633.336,1.0,1.0,9,9.0,1.5
4475,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0
4476,0.71428573,1.0,25.0,1.0,1.0,8,8.0,1.0
4477,0.0,109.370926,955100.0,0.0,0.0,1,1.0,1.0
4478,0.5934066,1.1656854,75.757576,1.0,1.0,33,33.0,2.5
4479,0.2,4.3758845,88.888885,1.0,1.0,18,18.0,2.25
4480,0.0,26.935028,1700.0,0.0,0.0,24,24.0,4.333333492279053
4481,0.45962733,3.1622777,96.319016,1.0,1.0,163,163.0,5.666666507720947
4482,0.48766327,10.605947,68.09338,1.0,1.0,257,254.0,6.5
4483,0.0,49.85479,21500.0,0.0,0.0,2,2.0,2.0
4484,0.14285715,4.855041,1200.0,1.0,1.0,2,2.0,2.0
4485,0.036697246,51.37898,4471.4287,1.0,1.0,7,7.0,5.0
4486,0.6956522,1.0,9.090909,1.0,1.0,22,22.0,1.5
4487,0.8,1.1863961,22.222221,1.0,1.0,27,26.0,1.75
4488,0.0,60.004166,76825.0,0.0,0.0,4,4.0,3.0
4489,0.0,65.77233,51183.332,0.0,0.0,6,6.0,2.0
4490,0.0,38.946117,307600.0,0.0,0.0,1,1.0,1.0
4491,0.0,44.787273,307600.0,0.0,0.0,1,1.0,1.0
4492,0.3888889,1.824264,75.86207,1.0,1.0,29,27.0,3.0
4493,0.0,66.628815,153750.0,0.0,0.0,2,2.0,2.0
4494,0.0,59.011013,153750.0,0.0,0.0,2,2.0,2.0
4495,0.5945946,1.4142135,52.0,1.0,1.0,25,23.0,2.5
4496,0.8733868,1.4142135,0.27942717,1.0,1.0,2863,1649.0,3.7647058963775635
4497,0.0,46.041286,18000.0,0.0,0.0,17,17.0,2.0
4498,0.0,34.879787,21878.572,0.0,0.0,14,14.0,5.0
4499,0.0,67.20119,153750.0,0.0,0.0,2,2.0,2.0
4500,0.91057694,1.0,2.7189376,1.0,1.0,3163,1665.0,4.375
4501,0.6666667,1.0,100.0,1.0,1.0,8,8.0,1.0
4502,0.0,72.23918,153750.0,0.0,0.0,2,2.0,2.0
4503,0.5,4.5267057,151.51515,1.0,1.0,33,32.0,1.5
4504,0.33333334,1.3313708,80.0,1.0,1.0,5,5.0,3.0
4505,0.0,47.138096,307600.0,0.0,0.0,1,1.0,1.0
4506,0.0,47.472095,102466.664,0.0,0.0,3,3.0,3.0
4507,0.0,47.868565,153750.0,0.0,0.0,2,2.0,2.0
4508,0.0,45.98804,307600.0,0.0,0.0,1,1.0,1.0
4509,0.0,49.479282,153750.0,0.0,0.0,2,2.0,2.0
4510,0.6666667,1.0,36.363636,1.0,1.0,11,11.0,2.0
4511,0.6956522,1.3935028,8.333333,1.0,1.0,24,24.0,1.6666666269302368
4512,0.18181819,1.6525915,20.0,1.0,1.0,5,5.0,1.0
4513,0.64935064,1.0,2.5641026,1.0,1.0,39,37.0,2.0
4514,0.28169015,5.133016,510.0,1.0,1.0,10,10.0,6.0
4515,0.36363637,2.0,77.77778,1.0,1.0,9,9.0,5.0
4516,0.8888889,0.8,25.0,1.0,1.0,4,4.0,3.0
4517,0.22222222,2.236068,20.0,1.0,1.0,10,10.0,1.3333333730697632
4518,0.7155172,2.2124612,26.341463,1.0,1.0,205,181.0,3.5999999046325684
4519,0.0,84.81037,153750.0,0.0,0.0,2,2.0,2.0
4520,0.024691358,39.9512,6280.0,1.0,1.0,45,35.0,3.0
4521,0.22857143,3.4641016,577.7778,1.0,1.0,9,9.0,2.5
4522,0.0,79.24898,13886.363,0.0,0.0,22,18.0,8.0
4523,0.0,101.555405,61440.0,0.0,0.0,5,5.0,3.0
4524,0.115384616,7.1907597,295.2381,1.0,1.0,21,16.0,5.0
4525,0.0,79.56444,30670.0,0.0,0.0,10,10.0,4.0
4526,0.4,1.7363961,175.0,1.0,1.0,4,4.0,1.0
4527,0.0,82.13038,307600.0,0.0,0.0,1,1.0,1.0
4528,0.0,48.372513,25541.666,0.0,0.0,12,12.0,5.0
4529,0.6666667,0.95,100.0,1.0,1.0,1,1.0,1.0
4530,0.9259259,1.0,3.7735848,1.0,1.0,53,44.0,2.0
4531,0.0,55.97946,43857.145,0.0,0.0,7,7.0,3.0
4532,0.0,75.29343,23569.23,0.0,0.0,13,12.0,4.0
4533,0.0,87.45456,307600.0,0.0,0.0,1,1.0,1.0
4534,0.009009009,32.66343,19040.0,1.0,1.0,15,14.0,2.0
4535,0.7058824,3.5,45.454544,1.0,1.0,11,11.0,7.0
4536,0.3243243,2.236068,80.645164,1.0,1.0,31,31.0,1.6666666269302368
4537,0.91803277,1.0,17.857143,1.0,1.0,28,28.0,19.0
4538,0.30769232,5.656854,70.0,1.0,1.0,20,20.0,7.0
4539,0.6666667,0.95,50.0,1.0,1.0,2,2.0,2.0
4540,0.0,33.51715,38362.5,0.0,0.0,8,8.0,4.0
4541,0.2857143,1.8535534,83.333336,1.0,1.0,6,6.0,4.0
4542,0.11764706,2.059017,93.75,1.0,1.0,16,16.0,2.0
4543,0.0,68.619965,51183.332,0.0,0.0,6,6.0,3.0
4544,0.0,82.2709,307600.0,0.0,0.0,1,1.0,1.0
4545,0.79518074,1.4142135,2.4390244,1.0,1.0,41,33.0,1.6666666269302368
4546,0.4,1.0,50.0,1.0,1.0,8,8.0,1.0
4547,0.0,47.296936,153750.0,0.0,0.0,2,2.0,2.0
4548,0.8,1.0,14.285714,1.0,1.0,7,7.0,4.0
4549,0.33333334,1.3313708,400.0,1.0,1.0,1,1.0,1.0
4550,0.49635038,2.8627417,202.94118,1.0,1.0,34,32.0,1.6666666269302368
4551,0.0,46.374554,4575.0,0.0,0.0,8,8.0,5.0
4552,0.0,35.437252,3300.0,0.0,0.0,11,11.0,3.5
4553,0.0,43.07664,18600.0,0.0,0.0,2,2.0,2.0
4554,0.36956522,3.0,341.17648,1.0,1.0,17,17.0,2.0
4555,0.0,79.59648,6133.3335,0.0,0.0,6,6.0,1.0
4556,0.7692308,1.0,16.666666,1.0,1.0,18,18.0,1.6666666269302368
4557,0.53521127,1.4142135,28.027681,1.0,1.0,289,285.0,5.888888835906982
4558,0.0,27.313,37300.0,0.0,0.0,1,1.0,1.0
4559,0.72126436,1.1863961,16.149069,1.0,1.0,322,312.0,7.833333492279053
4560,0.4,2.0,300.0,1.0,1.0,2,2.0,2.0
4561,0.0,36.734177,37300.0,0.0,0.0,1,1.0,1.0
4562,0.0,50.24938,1770.0,0.0,0.0,20,20.0,3.5
4563,0.32142857,1.4142135,24.0,1.0,1.0,25,23.0,1.6666666269302368
4564,0.7935302,10.29563,2.9219995,1.0,1.0,4141,2672.0,4.333333492279053
4565,0.5947397,8.276418,12.008073,1.0,1.0,991,731.0,2.933333396911621
4566,0.0,97.180756,200900.0,0.0,0.0,2,2.0,2.0
4567,0.44444445,1.5899495,70.0,1.0,1.0,10,10.0,1.5
4568,0.0,76.04469,36445.453,0.0,0.0,11,10.0,4.0
4569,0.0,72.56307,401900.0,0.0,0.0,1,1.0,1.0
4570,0.0,69.766754,200900.0,0.0,0.0,2,2.0,2.0
4571,0.0,62.76219,44566.668,0.0,0.0,9,9.0,6.0
4572,0.0,62.51557,80300.0,0.0,0.0,5,5.0,3.0
4573,0.0,59.08721,80300.0,0.0,0.0,5,5.0,3.0
4574,0.0,59.40959,401900.0,0.0,0.0,1,1.0,1.0
4575,0.5,1.5095648,66.666664,1.0,1.0,15,15.0,2.0
4576,0.22222222,3.0081139,87.5,1.0,1.0,24,20.0,8.0
4577,0.0,80.0275,401900.0,0.0,0.0,1,1.0,1.0
4578,0.0,98.360054,100400.0,0.0,0.0,4,4.0,2.0
4579,0.0,83.31267,401900.0,0.0,0.0,1,1.0,1.0
4580,0.0,81.12336,401900.0,0.0,0.0,1,1.0,1.0
4581,0.0,82.88546,44566.668,0.0,0.0,9,9.0,4.0
4582,0.30769232,2.4494898,81.818184,1.0,1.0,22,21.0,2.5
4583,0.056737587,23.98749,3325.0,1.0,1.0,4,4.0,2.0
4584,0.2857143,2.0848627,83.333336,1.0,1.0,30,27.0,3.0
4585,0.0,85.10406,30823.076,0.0,0.0,13,13.0,2.0
4586,0.5217391,1.6485281,87.5,1.0,1.0,8,8.0,1.5
4587,0.08776497,48.174683,1884.4961,1.0,1.0,129,95.0,2.75
4588,0.8148148,3.6055512,10.012892,1.0,1.0,2327,1386.0,5.07692289352417
4589,0.02877698,23.440874,6750.0,1.0,1.0,2,2.0,2.0
4590,0.38518518,6.1521664,53.260868,1.0,1.0,92,84.0,3.75
4591,0.75714284,1.4142135,13.7404585,1.0,1.0,131,104.0,2.5999999046325684
4592,0.18181819,2.55,90.0,1.0,1.0,10,10.0,5.0
4593,0.07446808,8.136255,2150.0,1.0,1.0,8,8.0,1.5
4594,0.31666666,6.811204,200.0,1.0,1.0,60,53.0,1.5
4595,0.03824522,18.708286,5029.4116,1.0,1.0,17,17.0,1.3333333730697632
4596,0.0,60.27436,80300.0,0.0,0.0,5,5.0,3.0
4597,0.4,1.0,75.0,1.0,1.0,4,4.0,3.0
4598,0.0,69.948555,14788.889,0.0,0.0,27,25.0,2.5
4599,0.053333335,10.460078,3550.0,1.0,1.0,2,2.0,2.0
4600,0.7037037,1.2278174,25.806452,1.0,1.0,31,30.0,1.3333333730697632
4601,0.22077923,12.554612,705.8823,1.0,1.0,17,16.0,3.5
4602,0.48979592,2.5914834,72.22222,1.0,1.0,18,18.0,1.6666666269302368
4603,0.015873017,21.071255,8620.0,1.0,1.0,10,10.0,1.5
4604,0.011111111,19.697716,3014.2856,1.0,1.0,28,27.0,2.6666667461395264
4605,0.004464286,55.04271,33400.0,1.0,1.0,12,12.0,2.0
4606,0.4057971,2.0092602,74.545456,1.0,1.0,55,50.0,2.3333332538604736
4607,0.121212125,6.6767735,90.0,1.0,1.0,30,28.0,4.5
4608,0.63793105,3.4923916,6.6666665,1.0,1.0,60,57.0,3.0
4609,0.5,2.5914834,66.666664,1.0,1.0,9,9.0,4.0
4610,0.2195122,8.765564,711.1111,1.0,1.0,9,9.0,5.0
4611,0.44827586,3.7416575,71.111115,1.0,1.0,45,41.0,2.5
4612,0.0,91.6826,13762.069,0.0,0.0,29,27.0,3.5
4613,0.1509434,15.735188,522.7273,1.0,1.0,22,20.0,4.5
4614,0.03508772,5.0990195,5500.0,1.0,1.0,1,1.0,1.0
4615,0.27272728,2.3107655,84.210526,1.0,1.0,38,34.0,1.6666666269302368
4616,0.0,83.85345,44566.668,0.0,0.0,9,9.0,4.0
4617,0.0,73.29734,401900.0,0.0,0.0,1,1.0,1.0
4618,0.14285715,4.7228894,1200.0,1.0,1.0,1,1.0,1.0
4619,0.14285715,3.546609,1200.0,1.0,1.0,1,1.0,1.0
4620,0.051948052,5.7195053,1725.0,1.0,1.0,4,4.0,4.0
4621,0.0,100.75416,28614.285,0.0,0.0,14,12.0,5.0
4622,0.0,93.04085,33400.0,0.0,0.0,12,12.0,4.0
4623,0.0,64.00391,36445.453,0.0,0.0,11,11.0,5.0
4624,0.5714286,1.4142135,40.909092,1.0,1.0,22,21.0,2.5
4625,0.16666667,2.5618656,90.90909,1.0,1.0,11,10.0,4.0
4626,0.07692308,2.4494898,96.0,1.0,1.0,25,24.0,1.6666666269302368
4627,0.5405405,1.4142135,52.0,1.0,1.0,25,23.0,1.3333333730697632
4628,0.30769232,1.4142135,450.0,1.0,1.0,2,2.0,2.0
4629,0.32258064,3.137936,76.0,1.0,1.0,25,24.0,2.5
4630,0.47058824,2.0,69.23077,1.0,1.0,13,13.0,6.0
4631,0.39215687,4.158966,67.53247,1.0,1.0,77,75.0,5.0
4632,0.0,66.72331,100400.0,0.0,0.0,4,4.0,3.0
4633,0.47058824,1.1863961,140.0,1.0,1.0,5,5.0,1.5
4634,0.2,1.9073262,88.888885,1.0,1.0,9,9.0,1.5
4635,0.0,57.45781,33400.0,0.0,0.0,12,12.0,1.5
4636,0.0,76.879776,80300.0,0.0,0.0,5,5.0,3.0
4637,0.0,80.80656,66900.0,0.0,0.0,6,6.0,4.0
4638,0.5,1.4459972,60.0,1.0,1.0,20,19.0,2.5
4639,0.44444445,1.0,25.0,1.0,1.0,8,8.0,1.0
4640,0.44444445,1.4142135,71.42857,1.0,1.0,7,7.0,4.0
4641,0.02153846,33.657837,6300.0,1.0,1.0,40,39.0,2.0
4642,0.46666667,5.91608,152.94118,1.0,1.0,17,17.0,1.6666666269302368
4643,0.39344263,5.0990195,138.88889,1.0,1.0,18,18.0,3.0
4644,0.5,1.0,66.666664,1.0,1.0,6,6.0,3.0
4645,0.8518519,1.0,25.0,1.0,1.0,24,23.0,2.5
4646,0.0,59.15657,133900.0,0.0,0.0,3,3.0,3.0
4647,0.0,62.0266,50150.0,0.0,0.0,8,8.0,3.0
4648,0.0,62.709644,200900.0,0.0,0.0,2,2.0,2.0
4649,0.56,1.4142135,43.75,1.0,1.0,16,15.0,2.0
4650,0.5833333,1.2071068,18.181818,1.0,1.0,11,11.0,1.5
4651,0.0,71.959015,57328.57,0.0,0.0,7,7.0,1.5
4652,0.9127517,1.0,3.9473684,1.0,1.0,76,54.0,2.3333332538604736
4653,0.63414633,9.232359,103.703705,1.0,1.0,54,50.0,1.2000000476837158
4654,0.49438202,1.4936728,47.22222,1.0,1.0,36,36.0,1.399999976158142
4655,0.552381,2.236068,44.186047,1.0,1.0,43,42.0,3.0
4656,0.19354838,2.374792,89.28571,1.0,1.0,28,28.0,1.6666666269302368
4657,0.0,78.90475,19700.0,0.0,0.0,1,1.0,1.0
4658,0.7508772,1.4142135,47.826088,1.0,1.0,115,102.0,2.125
4659,0.44444445,1.4142135,66.666664,1.0,1.0,27,25.0,1.3333333730697632
4660,0.0,60.041653,19700.0,0.0,0.0,1,1.0,1.0
4661,0.00952381,15.132746,1550.0,1.0,1.0,12,12.0,2.0
4662,0.0,69.473656,2728.5715,0.0,0.0,7,7.0,1.3333333730697632
4663,0.0,74.56657,2728.5715,0.0,0.0,7,7.0,4.0
4664,0.0,70.20635,1700.0,0.0,0.0,11,11.0,2.5
4665,0.35918367,7.949017,321.27658,1.0,1.0,47,44.0,2.25
4666,0.0,50.550953,19700.0,0.0,0.0,1,1.0,1.0
4667,0.0,73.04232,19700.0,0.0,0.0,1,1.0,1.0
4668,0.0,77.968925,2728.5715,0.0,0.0,7,7.0,2.0
4669,0.0,53.373154,1064.7059,0.0,0.0,17,17.0,2.5
4670,0.0,64.24125,9800.0,0.0,0.0,2,2.0,2.0
4671,0.0,76.770905,19700.0,0.0,0.0,1,1.0,1.0
4672,0.6666667,1.4142135,55.0,1.0,1.0,20,19.0,1.3333333730697632
4673,0.0,30.346615,2375.0,0.0,0.0,8,8.0,5.0
4674,0.5254237,2.9313707,147.05882,1.0,1.0,34,34.0,2.3333332538604736
4675,0.04901961,17.472832,3200.0,1.0,1.0,6,6.0,1.5
4676,0.0,54.29818,4850.0,0.0,0.0,4,4.0,3.0
4677,0.0,68.474754,19700.0,0.0,0.0,1,1.0,1.0
4678,0.0,72.20514,19700.0,0.0,0.0,1,1.0,1.0
4679,0.0,77.068504,19700.0,0.0,0.0,1,1.0,1.0
4680,0.13114753,8.602325,816.6667,1.0,1.0,12,12.0,5.0
4681,0.1904762,2.236068,850.0,1.0,1.0,2,2.0,2.0
4682,0.0,89.17959,3860.0,0.0,0.0,5,5.0,3.0
4683,0.0,73.12455,3200.0,0.0,0.0,6,6.0,3.0
4684,0.51369864,8.944272,110.6383,1.0,1.0,94,80.0,3.75
4685,0.2,3.7387745,800.0,1.0,1.0,1,1.0,1.0
4686,0.2,5.948799,800.0,1.0,1.0,1,1.0,1.0
4687,0.0,54.598534,9800.0,0.0,0.0,2,2.0,2.0
4688,0.0,54.425625,9800.0,0.0,0.0,2,2.0,2.0
4689,0.2857143,1.8535534,83.333336,1.0,1.0,6,6.0,4.0
4690,0.3902439,5.1378727,312.5,1.0,1.0,8,8.0,2.5
4691,0.05882353,8.693421,3200.0,1.0,1.0,1,1.0,1.0
4692,0.0,61.322063,9800.0,0.0,0.0,2,2.0,2.0
4693,0.6315789,1.0,92.30769,1.0,1.0,13,13.0,1.0
4694,0.25,2.236068,400.0,1.0,1.0,4,4.0,1.5
4695,0.6511628,1.0,86.666664,1.0,1.0,15,15.0,1.0
4696,0.6363636,1.3106601,30.76923,1.0,1.0,26,26.0,1.6666666269302368
4697,0.71428573,5.0,73.91304,1.0,1.0,46,36.0,3.5
4698,0.4,1.948419,75.0,1.0,1.0,8,8.0,5.0
4699,0.6315789,1.0,37.5,1.0,1.0,8,8.0,1.5
4700,0.53333336,1.0,100.0,1.0,1.0,5,5.0,1.0
4701,0.024691358,9.104929,7900.0,1.0,1.0,1,1.0,1.0
4702,0.0,36.814552,4850.0,0.0,0.0,4,4.0,2.0
4703,0.0,70.205826,6500.0,0.0,0.0,3,3.0,2.0
4704,0.9444444,1.0,0.0,1.0,1.0,18,16.0,1.5
4705,0.0,65.15978,9800.0,0.0,0.0,2,2.0,2.0
4706,0.0,68.11607,35200.0,0.0,0.0,14,14.0,6.0
4707,0.0,71.09008,98740.0,0.0,0.0,5,5.0,5.0
4708,0.45070422,4.5266566,108.695656,1.0,1.0,23,23.0,2.5
4709,0.0,88.590065,82266.664,0.0,0.0,6,6.0,3.0
4710,0.006852076,73.583954,24610.0,1.0,1.0,20,20.0,1.3333333730697632
4711,0.88258684,2.236068,7.1087995,1.0,1.0,4614,2437.0,7.529411792755127
4712,0.46689895,12.0415945,54.31472,1.0,1.0,197,180.0,4.75
4713,0.0020210186,86.891884,82266.664,1.0,1.0,6,6.0,1.5
4714,0.014841557,75.43738,11131.818,1.0,1.0,44,40.0,2.0
4715,0.0,76.42251,70500.0,0.0,0.0,7,7.0,2.5
4716,0.10526316,4.1649427,88.23529,1.0,1.0,34,34.0,2.5
4717,0.8736377,1.4142135,2.6162791,1.0,1.0,1720,1069.0,6.416666507720947
4718,0.6666667,1.0,35.714287,1.0,1.0,14,14.0,2.0
4719,0.5405405,1.3313708,136.36363,1.0,1.0,11,11.0,1.5
4720,0.75961536,4.472136,15.111111,1.0,1.0,225,172.0,2.4285714626312256
4721,0.0,74.1323,494100.0,0.0,0.0,1,1.0,1.0
4722,0.7522124,2.1625142,5.172414,1.0,1.0,116,102.0,1.6666666269302368
4723,0.9,1.0,0.0,1.0,1.0,30,30.0,1.6666666269302368
4724,0.0,102.43535,247000.0,0.0,0.0,2,2.0,2.0
4725,0.21052632,1.8580551,81.25,1.0,1.0,16,16.0,2.0
4726,0.30769232,2.5322475,81.818184,1.0,1.0,11,11.0,4.0
4727,0.6,2.6389585,38.70968,1.0,1.0,31,31.0,1.25
4728,0.0,102.81439,82266.664,0.0,0.0,6,6.0,3.0
4729,0.46153846,1.4142135,37.5,1.0,1.0,8,8.0,3.0
4730,0.7777778,1.0,57.142857,1.0,1.0,7,7.0,1.5
4731,0.0,95.59393,247000.0,0.0,0.0,2,2.0,2.0
4732,0.6666667,0.95,100.0,1.0,1.0,1,1.0,1.0
4733,0.0,104.0173,22363.637,0.0,0.0,22,21.0,2.5
4734,0.0,97.326256,10195.833,0.0,0.0,48,44.0,5.5
4735,0.46666667,2.5595918,72.72727,1.0,1.0,11,11.0,1.5
4736,0.07692308,3.3089075,96.0,1.0,1.0,25,22.0,3.0
4737,0.0,91.255684,49320.0,0.0,0.0,10,10.0,4.0
4738,0.41025642,1.9464102,60.714287,1.0,1.0,28,25.0,3.5
4739,0.16666667,2.236068,90.90909,1.0,1.0,11,11.0,4.0
4740,0.0,90.982414,82266.664,0.0,0.0,6,6.0,4.0
4741,0.0008090615,81.40024,247000.0,1.0,1.0,2,2.0,2.0
4742,0.18181819,1.4142135,350.0,1.0,1.0,2,2.0,2.0
4743,0.45714286,1.4142135,15.789474,1.0,1.0,19,19.0,2.0
4744,0.93333334,0.65,14.285714,1.0,1.0,7,7.0,3.0
4745,0.0,41.388973,12237.5,0.0,0.0,8,8.0,3.0
4746,0.7064579,4.8293657,22.173914,1.0,1.0,460,401.0,2.357142925262451
4747,0.4550898,14.781504,13.407822,1.0,1.0,179,171.0,2.5999999046325684
4748,0.44444445,1.3313708,20.0,1.0,1.0,5,5.0,1.0
4749,0.0,84.86872,24575.0,0.0,0.0,4,4.0,2.0
4750,0.0,53.23466,8125.0,0.0,0.0,12,12.0,2.5
4751,0.003552398,38.55904,56100.0,1.0,1.0,1,1.0,1.0
4752,0.0,75.332596,49250.0,0.0,0.0,2,2.0,1.0
4753,0.0,47.790028,98600.0,0.0,0.0,1,1.0,1.0
4754,0.0,64.79618,49250.0,0.0,0.0,2,2.0,2.0
4755,0.8891181,1.0,3.6764705,1.0,1.0,952,708.0,6.363636493682861
4756,0.85847175,1.0,3.653586,1.0,1.0,739,635.0,7.199999809265137
4757,0.003552398,39.904884,56100.0,1.0,1.0,1,1.0,1.0
4758,0.0067340066,11.951527,14650.0,1.0,1.0,2,2.0,2.0
4759,0.0,73.225,98600.0,0.0,0.0,1,1.0,1.0
4760,0.0,45.39824,8872.728,0.0,0.0,11,11.0,3.0
4761,0.0,34.104,10866.667,0.0,0.0,9,9.0,2.0
4762,0.083333336,5.9118233,1000.0,1.0,1.0,2,2.0,1.0
4763,0.0,82.88757,98600.0,0.0,0.0,1,1.0,1.0
4764,0.62222224,13.093828,7.9268293,1.0,1.0,164,158.0,4.5714287757873535
4765,0.25,1.6366997,85.71429,1.0,1.0,7,7.0,1.5
4766,0.67741936,1.1449747,27.777779,1.0,1.0,36,34.0,1.6666666269302368
4767,0.0070921984,37.613796,28000.0,1.0,1.0,2,2.0,2.0
4768,0.32240438,11.919818,315.49295,1.0,1.0,71,59.0,2.25
4769,0.0,49.689034,49250.0,0.0,0.0,2,2.0,2.0
4770,0.0,33.067356,16350.0,0.0,0.0,6,6.0,1.5
4771,0.82051283,3.1159673,29.411764,1.0,1.0,17,17.0,1.0
4772,0.5833333,1.7363961,58.82353,1.0,1.0,34,30.0,4.0
4773,0.44444445,3.2216372,71.42857,1.0,1.0,28,27.0,3.5
4774,0.0,94.43225,16350.0,0.0,0.0,6,6.0,1.5
4775,0.8333333,1.0,0.0,1.0,1.0,18,18.0,1.3333333730697632
4776,0.85148513,1.3727922,10.416667,1.0,1.0,48,41.0,2.0
4777,0.61538464,1.4142135,14.285714,1.0,1.0,28,28.0,1.25
4778,0.5483871,4.685024,62.22222,1.0,1.0,45,42.0,2.6666667461395264
4779,0.0,106.05352,12237.5,0.0,0.0,8,8.0,4.0
4780,0.0,77.3576,12237.5,0.0,0.0,8,8.0,3.0
4781,0.7619048,1.3727922,32.0,1.0,1.0,25,23.0,1.6666666269302368
4782,0.41860464,3.1622777,69.69697,1.0,1.0,33,32.0,2.3333332538604736
4783,0.0,98.26622,9770.0,0.0,0.0,10,10.0,1.5
4784,0.0,85.21561,6950.0,0.0,0.0,14,12.0,2.0
4785,0.875,1.0,0.0,1.0,1.0,24,24.0,2.0
4786,0.5263158,1.4142135,34.782608,1.0,1.0,23,20.0,2.5
4787,0.0,34.509415,12237.5,0.0,0.0,8,8.0,4.0
