,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,best_dice_ss30,best_avd_ss30,best_dice_dsorted_ss30,GED^2_ss30,sUEO_ss30,best_dice_ss35,best_avd_ss35,best_dice_dsorted_ss35,GED^2_ss35,sUEO_ss35,best_dice_ss40,best_avd_ss40,best_dice_dsorted_ss40,GED^2_ss40,sUEO_ss40,best_dice_ss45,best_avd_ss45,best_dice_dsorted_ss45,GED^2_ss45,sUEO_ss45,best_dice_ss50,best_avd_ss50,best_dice_dsorted_ss50,GED^2_ss50,sUEO_ss50,model_name
28,654.0,0.2630561,41.896023,0.2989247441291809,1.0244116,0.24100024,0.2698268,32.262997,0.325683057308197,1.1465021,0.2341847,0.29948717,20.642202,0.3667377531528473,1.1575595,0.22899218,0.311412,3.211009,0.3916666805744171,1.1709754,0.23080762,0.32309216,25.53517,0.37013670802116394,1.1736853,0.23764631,0.31391904,8.562691,0.39363816380500793,1.2015042,0.23784558,0.31536925,7.7981653,0.38803088665008545,1.2108753,0.23556127,0.32098764,9.021406,0.3795744776725769,1.2103192,0.2388394,0.30382293,4.434251,0.4228571355342865,1.2200794,0.2363867,0.3159722,0.9174312,0.42883893847465515,1.1951817,0.24104005,0.3270936,6.116208,0.40247130393981934,1.1957973,0.23885196,0.3283582,8.562691,0.3660017251968384,1.216023,0.23544262,0.3385965,1.6819572,0.38596490025520325,1.20459,0.24157895,ssn_ens0_cv0
29,743.0,0.31656605,0.6729475,0.34887218475341797,0.9239278,0.34385458,0.31099656,9.825034,0.33781513571739197,1.1042703,0.35255718,0.29691032,21.39973,0.3139757513999939,1.0788742,0.3373611,0.32050386,7.6716013,0.3654283583164215,1.1215458,0.35415718,0.32992035,12.920592,0.42349305748939514,1.158948,0.36369705,0.34061697,8.479138,0.4140786826610565,1.1632441,0.36085102,0.33374843,7.4024224,0.38250651955604553,1.189207,0.35775375,0.3264214,1.2113055,0.3843514025211334,1.177216,0.3566692,0.34805194,0.0,0.42690813541412354,1.1730729,0.35634604,0.36107555,0.269179,0.42965778708457947,1.1816767,0.36013266,0.36135113,3.4993272,0.42571428418159485,1.185373,0.36189356,0.32946002,3.0955584,0.45486852526664734,1.1726751,0.35765943,0.33503836,1.345895,0.4286620020866394,1.1716137,0.35904267,ssn_ens0_cv0
30,2965.0,0.61276764,31.467115,0.6209312081336975,0.8198439,0.42860004,0.606156,7.1500845,0.6215078234672546,0.7654644,0.40870738,0.6220857,13.3895445,0.633763313293457,0.8585008,0.43005684,0.62728554,8.161889,0.6507756114006042,0.8530751,0.43385267,0.6335147,2.7655988,0.6662923693656921,0.8423657,0.43564683,0.6383602,8.532884,0.6730983257293701,0.8663735,0.43413177,0.63761127,9.983136,0.6672541499137878,0.8630761,0.43751162,0.63631415,3.2040472,0.6696362495422363,0.86800957,0.43576685,0.631008,0.20236087,0.6717078685760498,0.8681606,0.43356213,0.6333269,1.9561552,0.6760669350624084,0.8784181,0.43026018,0.63577145,4.485666,0.6797532439231873,0.86819667,0.43561536,0.64170927,2.32715,0.6840795874595642,0.859587,0.4344469,0.6375875,0.9443508,0.6741237640380859,0.8693532,0.43333507,ssn_ens0_cv0
31,7614.0,0.70418507,2.101392,0.7301718592643738,0.5653805,0.4958956,0.72664845,6.553717,0.7472600936889648,0.6595833,0.50059223,0.70681953,2.7974782,0.7394118309020996,0.7108521,0.49872306,0.7078541,0.17073812,0.742881178855896,0.70858777,0.49516577,0.7241358,1.142632,0.7713162302970886,0.72303176,0.50572675,0.7222112,1.3790386,0.7786279916763306,0.7184703,0.512367,0.7225574,0.5384817,0.7790151834487915,0.71351737,0.50608873,0.7175713,0.131337,0.7742063999176025,0.7147213,0.49747196,0.7393062,1.891253,0.799508810043335,0.7153625,0.51039636,0.73358834,0.65668505,0.7881423830986023,0.71721745,0.5078828,0.73027825,0.052534807,0.7913404107093811,0.71712375,0.50835013,0.72190195,0.24954031,0.7946375608444214,0.7093414,0.50882864,0.7252983,0.7223536,0.789564311504364,0.7160173,0.50454354,ssn_ens0_cv0
32,736.0,0.4199584,3.9402175,0.4261763095855713,1.0129673,0.40503797,0.43997124,11.005435,0.4520283341407776,1.0508822,0.3877824,0.4463668,0.27173913,0.4636363685131073,1.0220778,0.37104377,0.4442953,2.4456522,0.46688103675842285,1.0722538,0.40321538,0.4329588,2.4456522,0.4789808988571167,1.0473268,0.39297867,0.43349087,1.2228261,0.4857332408428192,1.0775226,0.40841895,0.4411067,1.9021739,0.49754729866981506,1.078727,0.40233004,0.44493392,1.0869565,0.5040322542190552,1.0813417,0.39499182,0.4437539,3.8043478,0.4906832277774811,1.0765021,0.39566582,0.4473684,0.6793478,0.5064767003059387,1.0737714,0.40138066,0.4489796,0.27173913,0.4930345118045807,1.0629096,0.40314132,0.44671348,1.0869565,0.4971988797187805,1.0709056,0.40357593,0.44255874,0.8152174,0.5034106373786926,1.0937189,0.40190238,ssn_ens0_cv0
33,1004.0,0.64591837,4.7808766,0.671999990940094,0.6770431,0.38017225,0.6622449,4.7808766,0.6930209994316101,0.74099565,0.36848682,0.67172265,3.187251,0.7010309100151062,0.7090802,0.36645716,0.66305953,2.4900398,0.716312050819397,0.7234344,0.369354,0.66390043,0.7968128,0.7197995185852051,0.7231984,0.37319094,0.6700565,1.8924303,0.7369498610496521,0.7458642,0.37800458,0.6638418,0.69721115,0.7373225092887878,0.7530689,0.37894517,0.66451263,0.69721115,0.7327327132225037,0.76091874,0.37973017,0.663992,0.8964144,0.7353676557540894,0.7565248,0.38043496,0.66435987,1.4940239,0.7348336577415466,0.7553414,0.3803262,0.66343826,0.7968128,0.7397540807723999,0.7553409,0.37385002,0.6669985,0.0996016,0.7540134787559509,0.7597696,0.3772828,0.6682353,0.1992032,0.7421758770942688,0.75343734,0.3768403,ssn_ens0_cv0
34,7532.0,0.7342548,3.637812,0.7411181330680847,0.52496827,0.49112117,0.742305,7.4747744,0.7666316032409668,0.58183414,0.5079437,0.7517577,3.6112587,0.7734828591346741,0.60359967,0.50804496,0.7468547,1.0355816,0.7823676466941833,0.61338425,0.49949253,0.7464272,2.5225704,0.7841313481330872,0.6150037,0.5000271,0.7551101,1.354222,0.7872540950775146,0.62708324,0.5052682,0.74608624,0.23898035,0.7935767769813538,0.6321561,0.50176823,0.74255335,0.06638344,0.7809031009674072,0.6437184,0.4963898,0.74872494,0.78332454,0.7883043885231018,0.6375517,0.49736205,0.75098664,0.6903877,0.7954723834991455,0.63455623,0.4994267,0.7524565,1.1949017,0.7976222038269043,0.6335808,0.5006838,0.7530077,0.9160913,0.8003208637237549,0.6323799,0.49912614,0.7482304,0.17259693,0.795682966709137,0.6385155,0.49838433,ssn_ens0_cv0
35,1964.0,0.6110577,11.812628,0.6465364098548889,0.64075404,0.42937383,0.6138896,14.8167,0.6486759185791016,0.763804,0.4346535,0.6202699,7.5865583,0.6697547435760498,0.78935456,0.4318582,0.6369461,0.66191447,0.6844713687896729,0.78701365,0.439761,0.6262028,5.244399,0.6941655278205872,0.8097859,0.44188935,0.6367166,0.610998,0.697438657283783,0.7909603,0.43297356,0.633244,1.934827,0.6936261653900146,0.8028439,0.4425378,0.63868225,1.0183299,0.7020004987716675,0.793278,0.4412183,0.63526314,1.4765785,0.7043455243110657,0.8067541,0.43671495,0.6413586,0.1527495,0.7047520279884338,0.8009642,0.43949735,0.6455224,0.5091649,0.7093750238418579,0.8089536,0.4388114,0.63383174,1.1710795,0.712950587272644,0.8063605,0.43920308,0.63557,1.3747455,0.7077401280403137,0.8074459,0.44090363,ssn_ens0_cv0
36,511.0,0.6469865,12.720158,0.6945412158966064,0.6031821,0.24253498,0.6636971,14.481409,0.700964629650116,0.6950443,0.2479129,0.66520786,0.5870842,0.7078189253807068,0.6586252,0.25912255,0.6779661,0.39138943,0.7257019281387329,0.6940812,0.2560372,0.68139535,6.066536,0.7370644211769104,0.71092135,0.2643216,0.68457943,5.479452,0.7280606627464294,0.736189,0.25827262,0.68486917,0.0,0.7444326877593994,0.7276108,0.25560004,0.68546635,2.9354208,0.752136766910553,0.7295526,0.26299602,0.6844444,2.1526418,0.7349137663841248,0.73196995,0.25356922,0.68623024,2.5440314,0.7482014298439026,0.73036224,0.2570932,0.6891134,0.97847354,0.7454739212989807,0.73258287,0.2568525,0.68292683,0.78277886,0.740963876247406,0.7267783,0.25884366,0.68866885,0.78277886,0.7454739212989807,0.7401666,0.26256678,ssn_ens0_cv0
37,1045.0,0.40022805,32.15311,0.4171122908592224,0.95366704,0.37234142,0.40938416,2.3923445,0.43112513422966003,1.0657176,0.3857468,0.4180569,4.9760766,0.45708775520324707,1.0777751,0.38867283,0.4293381,8.421053,0.46000000834465027,1.0688049,0.40059885,0.41744548,0.38277513,0.4979960024356842,1.0718708,0.39651057,0.42063037,2.200957,0.4766562879085541,1.095035,0.40037352,0.43516102,1.722488,0.4888255000114441,1.0813493,0.39685112,0.4261825,0.28708136,0.4836065471172333,1.0947262,0.39272967,0.43192488,0.6698565,0.47752538323402405,1.0796492,0.3949022,0.4243018,1.722488,0.5241706371307373,1.0913162,0.39800867,0.4247339,0.5741627,0.5035211443901062,1.1046717,0.39342502,0.43612775,0.6698565,0.5033238530158997,1.0835139,0.39530313,0.43137255,0.861244,0.5118035674095154,1.0888867,0.40009427,ssn_ens0_cv0
38,1008.0,0.5927483,11.210318,0.6168699264526367,0.7334782,0.36198774,0.5813705,14.68254,0.633510410785675,0.8293415,0.37854177,0.5762712,5.8531747,0.6451612710952759,0.86351305,0.36883184,0.57410294,9.226191,0.6403940916061401,0.87336403,0.37098902,0.58738565,3.2738097,0.6631578803062439,0.86190283,0.3727389,0.5976054,0.8928572,0.6663380861282349,0.88665795,0.37631917,0.5875598,0.8928572,0.6832555532455444,0.8883088,0.383691,0.5833333,0.19841272,0.6646525859832764,0.8753248,0.37284783,0.5926713,0.29761904,0.657254159450531,0.9034008,0.37916034,0.59209853,1.388889,0.6439688801765442,0.8879929,0.37771118,0.59704536,0.09920636,0.674280047416687,0.88263845,0.37645844,0.5883505,0.39682543,0.6855087280273438,0.8884914,0.38053963,0.59201556,0.49603176,0.6768926382064819,0.89942634,0.3773194,ssn_ens0_cv0
39,11748.0,0.7155857,23.212461,0.7191664576530457,0.5989785,0.4942919,0.73170733,17.475315,0.7401114106178284,0.67933506,0.49380493,0.74375665,15.602655,0.7483490109443665,0.710275,0.5127247,0.7427123,11.950971,0.758929431438446,0.71259385,0.50876456,0.7508835,2.5025535,0.7652595043182373,0.7300413,0.5043644,0.74310625,1.3449098,0.772608757019043,0.7366846,0.5037112,0.7453093,2.3833845,0.7732110023498535,0.7458347,0.50260085,0.75335675,0.96186584,0.7770712375640869,0.73778105,0.50423384,0.74774027,3.132448,0.7797791361808777,0.74075496,0.5046785,0.7644588,0.6043582,0.7934763431549072,0.74765676,0.5071424,0.75363463,4.8689137,0.7925124168395996,0.7458676,0.5039845,0.75433886,2.0258768,0.7967842817306519,0.7400798,0.5068262,0.75379115,4.6646237,0.7864484786987305,0.75096554,0.5005787,ssn_ens0_cv0
40,5432.0,0.7569673,15.70324,0.7733829021453857,0.42349833,0.44445077,0.76691324,4.086892,0.7763676643371582,0.49668816,0.4522545,0.7701254,2.6141384,0.7952685952186584,0.53231615,0.44041488,0.77498436,5.7621503,0.7954484820365906,0.52477777,0.4532646,0.7741395,2.0986745,0.7996435165405273,0.5444462,0.45038915,0.7702011,1.3991163,0.8104175925254822,0.5395319,0.45059273,0.77156365,0.44182622,0.8085986971855164,0.5501956,0.44824788,0.78111744,0.33136967,0.8080880641937256,0.54231244,0.44945335,0.77707475,0.7547865,0.8097663521766663,0.5408407,0.45117682,0.7724595,0.0,0.8122659921646118,0.54304343,0.4488997,0.7763158,0.46023563,0.8160028457641602,0.5467853,0.45215085,0.78094,0.5154639,0.8148943781852722,0.55074286,0.45623443,0.7804922,0.23932254,0.8106690049171448,0.54279214,0.45411038,ssn_ens0_cv0
41,5189.0,0.78331363,28.213528,0.77309250831604,0.51425785,0.4758556,0.77062374,29.87088,0.7637044787406921,0.6188683,0.4606971,0.80061185,14.18385,0.7924335598945618,0.5898106,0.4881229,0.7904336,24.012333,0.7880282998085022,0.6313533,0.4847525,0.79332596,9.057622,0.8207143545150757,0.6147898,0.47829607,0.8092058,4.432453,0.81354159116745,0.59567374,0.48547247,0.80071366,3.738678,0.7987637519836426,0.6308514,0.487946,0.8016682,4.64444,0.8148083090782166,0.61290854,0.48280004,0.8038028,0.50105995,0.8117616176605225,0.6186618,0.48415765,0.8148972,5.0491424,0.8209513425827026,0.6139874,0.4915869,0.8069418,2.0427828,0.8128096461296082,0.63013965,0.48260227,0.81186175,3.738678,0.8345375657081604,0.6251474,0.48477036,0.80988806,0.30834457,0.8218955993652344,0.6232881,0.48372853,ssn_ens0_cv0
42,15617.0,0.8625742,2.7790227,0.8648987412452698,0.3243301,0.44935656,0.8593601,1.3318819,0.8611912131309509,0.37776214,0.4397559,0.8629857,0.39700326,0.8705320954322815,0.39825135,0.45908323,0.8670083,0.0896459,0.8680444359779358,0.4086187,0.4487462,0.8624105,1.8889672,0.8745570778846741,0.4034631,0.45479932,0.86622304,0.2113082,0.8787353038787842,0.39745742,0.45063284,0.8675514,0.03841967,0.8759142160415649,0.40451875,0.4519745,0.86848176,0.0896459,0.8800603747367859,0.4091101,0.45521688,0.86920214,1.0245246,0.8798717856407166,0.40803316,0.455378,0.87296885,0.4226164,0.8793622851371765,0.40696827,0.4514699,0.8670248,0.17288852,0.8810944557189941,0.40922672,0.45542675,0.8687146,0.621118,0.87973952293396,0.40958247,0.45633322,0.8680042,0.10885573,0.8830398321151733,0.40719315,0.45434356,ssn_ens0_cv0
43,1345.0,0.46348184,123.717476,0.44243597984313965,1.0048609,0.44308552,0.46628308,123.04833,0.4702702760696411,1.129518,0.44464466,0.4837476,111.07807,0.4618109464645386,1.1691273,0.4428112,0.5178759,82.82528,0.5025641322135925,1.1236427,0.45590943,0.5182778,74.572495,0.5283597111701965,1.1485698,0.45909217,0.55065554,49.516727,0.5209735631942749,1.127589,0.45234475,0.5394167,57.472122,0.5292291641235352,1.131179,0.4582915,0.56405586,44.907063,0.5516675710678101,1.1458491,0.45372632,0.56779397,39.628254,0.5663022398948669,1.1420606,0.45651937,0.58232677,33.903347,0.5700510740280151,1.1328989,0.45470145,0.57939243,37.39777,0.5864179730415344,1.1391892,0.45677066,0.57548386,30.483273,0.5781433582305908,1.1392645,0.45821428,0.58656764,20.297398,0.6095471382141113,1.1300339,0.45422778,ssn_ens0_cv0
44,4043.0,0.68520427,16.151373,0.6759219169616699,0.6551213,0.4265356,0.65796036,8.335395,0.6653373837471008,0.72656715,0.4098307,0.68449706,9.003215,0.6732465624809265,0.7657445,0.42745897,0.68522537,5.243631,0.7104639410972595,0.77403444,0.43408707,0.6819904,4.15533,0.7081525325775146,0.76313025,0.42480847,0.68351465,2.968093,0.7124472856521606,0.7773487,0.4364405,0.6815106,1.0635667,0.7130297422409058,0.7864542,0.43286315,0.69680786,0.86569375,0.7138939499855042,0.7803899,0.43165398,0.6875781,2.077665,0.7241222858428955,0.78830254,0.43455943,0.68397343,1.137769,0.6914066672325134,0.7930414,0.4320914,0.69254243,1.0635667,0.7095115780830383,0.78622496,0.43753105,0.6857006,1.1625031,0.7194575071334839,0.7862831,0.43328738,0.6927819,0.9646302,0.7170454263687134,0.785934,0.4325664,ssn_ens0_cv0
45,14456.0,0.628531,24.169895,0.6297703981399536,0.78853106,0.4426683,0.5940749,32.34643,0.601818323135376,0.9858204,0.4078783,0.63436025,13.855839,0.6482523083686829,0.88512856,0.4498189,0.65820557,11.413946,0.6767665147781372,0.9019819,0.44678712,0.66105646,10.113448,0.671494722366333,0.91004926,0.45657787,0.62298745,14.38849,0.652708888053894,0.95831466,0.42843673,0.67048335,0.6294964,0.6992026567459106,0.9084467,0.45087513,0.67306495,0.34587714,0.7035706639289856,0.9309497,0.4498413,0.6610843,6.2949643,0.7149156332015991,0.90815365,0.454092,0.6756839,3.5486996,0.7060534358024597,0.924904,0.45063424,0.6826739,4.3372993,0.7227754592895508,0.92383087,0.45770895,0.6800989,4.371887,0.7119024395942688,0.9328253,0.44565135,0.6611026,3.7562258,0.7111530900001526,0.9294863,0.45010924,ssn_ens0_cv0
46,1159.0,0.6792929,5.004314,0.6860179901123047,0.6301471,0.40354058,0.67216676,1.2942191,0.6922155618667603,0.74373496,0.39978534,0.6625156,7.8515964,0.6917701959609985,0.80569595,0.4012113,0.6731787,7.9378777,0.7110747694969177,0.78002506,0.39746615,0.67229015,4.572908,0.7190183997154236,0.7968924,0.4068966,0.6666667,4.314064,0.7348296046257019,0.8000906,0.3886114,0.6685761,3.8826573,0.7240259647369385,0.8131269,0.4026217,0.67197317,1.6393442,0.7434782385826111,0.80588853,0.40545624,0.6724512,1.1216567,0.7429533004760742,0.80400085,0.40592816,0.680776,0.25884384,0.7408957481384277,0.80076337,0.39853445,0.6724782,1.2942191,0.7494609951972961,0.805947,0.40405858,0.670869,0.7765315,0.7420061230659485,0.812305,0.40845698,0.67954344,1.1216567,0.7516254782676697,0.79909176,0.4010371,ssn_ens0_cv0
47,2003.0,0.6903575,24.31353,0.7255880236625671,0.5437809,0.45417896,0.68139875,5.591613,0.7343298196792603,0.64796484,0.43890175,0.71577305,1.6974539,0.7390986680984497,0.6775173,0.4519088,0.7189379,0.6989516,0.7429144978523254,0.6639116,0.45514423,0.7118169,4.892661,0.7511110901832581,0.656628,0.45747882,0.7253886,1.2481278,0.752780556678772,0.6806015,0.45647064,0.7200618,1.2481278,0.7558197379112244,0.6642723,0.4523371,0.71974003,1.1982026,0.7599800229072571,0.67053485,0.4537095,0.7290356,0.14977533,0.7605082988739014,0.6686917,0.45437667,0.7187259,1.0484273,0.7603586316108704,0.682502,0.45895934,0.7255435,0.7488767,0.7603023648262024,0.67088515,0.45717418,0.72345936,0.5491762,0.7640337944030762,0.67570925,0.4556811,0.7208633,0.44932604,0.7630482912063599,0.67473465,0.45736238,ssn_ens0_cv0
48,262.0,0.12230216,648.855,0.10436026006937027,1.3801118,0.45649096,0.14097363,552.67175,0.1418439745903015,1.4840206,0.49238932,0.14408602,509.92365,0.13459879159927368,1.5003365,0.4770373,0.16167665,437.40457,0.14764492213726044,1.4912734,0.46818057,0.17569353,377.8626,0.16520392894744873,1.5045279,0.4832194,0.1825963,335.1145,0.15523284673690796,1.4819493,0.47381696,0.18587896,329.771,0.17192600667476654,1.506333,0.4734917,0.18398876,343.51147,0.1598401665687561,1.5127764,0.47219798,0.19496855,285.4962,0.16140350699424744,1.501222,0.4735689,0.21509106,240.07632,0.19221411645412445,1.4955447,0.47931758,0.21492007,229.771,0.17323708534240723,1.5010211,0.47366077,0.2240289,222.51909,0.19094246625900269,1.4911509,0.4744409,0.22202797,236.64122,0.15806908905506134,1.5066829,0.47282255,ssn_ens0_cv0
49,11963.0,0.82059175,4.4972,0.8337886929512024,0.38067597,0.46140072,0.8142299,3.2516928,0.8384796977043152,0.42244512,0.45444965,0.8352921,3.4857478,0.8461135029792786,0.4330158,0.46046838,0.84389395,1.7721306,0.8612843751907349,0.4140237,0.4735353,0.8346918,3.0928698,0.8567189574241638,0.42212045,0.4716937,0.83995694,2.2402408,0.8618566989898682,0.42763337,0.47144404,0.8467384,0.543342,0.8663734793663025,0.41775596,0.47319388,0.8428082,0.6185739,0.8618941307067871,0.41984275,0.47124237,0.8383771,0.4263145,0.8661981225013733,0.42419207,0.47104377,0.8405182,0.6687286,0.8662605881690979,0.42463562,0.4710481,0.84376067,0.40959626,0.8668650388717651,0.42576724,0.47226903,0.84397286,0.6185739,0.8684747815132141,0.42878398,0.47066134,0.84405255,0.76903784,0.8675572276115417,0.42594242,0.47202182,ssn_ens0_cv0
50,965.0,0.36036035,306.11398,0.3606557250022888,1.2680085,0.48393512,0.38029087,277.4093,0.36602628231048584,1.2784374,0.47654024,0.42990172,200.62177,0.41470447182655334,1.2273531,0.46411005,0.42193264,221.45078,0.4104372262954712,1.285541,0.48195672,0.44756356,191.29533,0.43493321537971497,1.2946504,0.48413062,0.43770492,179.27461,0.43498215079307556,1.2862942,0.4757595,0.47602442,156.5803,0.46493861079216003,1.2719902,0.48456973,0.48217416,154.61139,0.4651038944721222,1.2873561,0.48751414,0.47484276,129.53369,0.4758915901184082,1.2838153,0.48357865,0.48068926,148.80829,0.4732699990272522,1.2926087,0.48197028,0.5,134.09326,0.48730963468551636,1.2997541,0.48562628,0.5161503,114.404144,0.5130513310432434,1.2779957,0.48710468,0.50986636,125.595856,0.5007210969924927,1.2799444,0.48467064,ssn_ens0_cv0
51,8561.0,0.8123081,2.2193668,0.8349810838699341,0.4129042,0.48204884,0.81340766,8.994276,0.8417981266975403,0.41165295,0.46828678,0.82060176,4.730756,0.8440356254577637,0.4486873,0.48025525,0.81593835,2.3011332,0.8552718758583069,0.44974917,0.47267,0.8236738,0.07008527,0.8608080148696899,0.4507736,0.47878328,0.8234738,1.7988553,0.86285001039505,0.46189657,0.47668418,0.8220528,0.8410232,0.862085223197937,0.4557379,0.47769785,0.82734245,0.95783204,0.8681747913360596,0.459811,0.48050055,0.8261105,0.15185143,0.8713948130607605,0.45771936,0.47722027,0.8284409,0.46723512,0.8717471957206726,0.45413616,0.4756679,0.8318442,0.011680879,0.8718549013137817,0.45241967,0.4781754,0.831654,0.5957248,0.874309241771698,0.4630769,0.48195902,0.8295991,0.25697932,0.8680382370948792,0.45898473,0.47841194,ssn_ens0_cv0
52,496.0,0.24515393,153.62903,0.19833987951278687,1.1418074,0.3816461,0.21776156,131.45161,0.23331581056118011,1.2323797,0.3734954,0.26468602,98.588715,0.21316033601760864,1.2515029,0.379715,0.271777,89.314514,0.2497376650571823,1.2830074,0.3905028,0.24983734,31.653225,0.25660377740859985,1.2752442,0.39208713,0.2697023,30.241936,0.23725584149360657,1.281694,0.39179984,0.26958105,21.370968,0.25040650367736816,1.282418,0.39019895,0.28132206,33.467743,0.26344674825668335,1.296855,0.39444056,0.28402367,10.4838705,0.2606814503669739,1.2951083,0.39471817,0.30558276,5.846774,0.24223275482654572,1.2975663,0.39434,0.2857143,12.096774,0.27234041690826416,1.288607,0.3900704,0.27248323,10.685484,0.22346368432044983,1.2973696,0.3921618,0.29645094,6.854839,0.26940637826919556,1.2946638,0.39143184,ssn_ens0_cv0
53,22876.0,0.8641061,1.6217871,0.8661461472511292,0.3380581,0.4840962,0.8561479,4.4500785,0.8633508682250977,0.37103304,0.47651345,0.86290395,2.0720406,0.8691959381103516,0.3868311,0.4773006,0.8610894,1.5911874,0.8676438927650452,0.38401654,0.47433493,0.8637945,0.21419828,0.8714319467544556,0.39210173,0.47846767,0.864878,0.18796992,0.8682758808135986,0.39044473,0.4790184,0.8671504,0.87427866,0.8779704570770264,0.38636005,0.47861695,0.86654115,0.30599755,0.8741916418075562,0.3901162,0.47726732,0.86639553,0.24042664,0.873948872089386,0.39104792,0.47722661,0.8660466,0.26228362,0.8728665113449097,0.3963085,0.47812998,0.8675986,0.20108412,0.8764826059341431,0.39459878,0.47847018,0.8656259,0.35408288,0.8763138651847839,0.39337343,0.47753575,0.8648064,0.24479805,0.8752042055130005,0.39752978,0.47878784,ssn_ens0_cv0
54,821.0,0.1442374,505.96832,0.14749060571193695,1.2475471,0.39759532,0.14589356,516.32153,0.1493401974439621,1.4603049,0.44018203,0.14051972,432.76492,0.16639100015163422,1.4250383,0.40880206,0.15582916,433.1303,0.16639117896556854,1.4763962,0.41709396,0.14519906,381.6078,0.1666666716337204,1.4588867,0.41283333,0.1580236,347.25946,0.19081836938858032,1.4756324,0.41799346,0.16810647,321.68088,0.19218717515468597,1.4824197,0.42018178,0.15557916,316.44336,0.19822056591510773,1.4729812,0.41217598,0.15425661,302.19244,0.19700747728347778,1.4893074,0.42022708,0.160297,306.33374,0.20107410848140717,1.4839913,0.41935307,0.17016423,276.9793,0.20664706826210022,1.4826094,0.4201028,0.17957294,273.44702,0.20919324457645416,1.4844884,0.4203037,0.16825397,260.41412,0.21028777956962585,1.4854583,0.4182622,ssn_ens0_cv0
55,8206.0,0.497393,24.37241,0.5024411082267761,0.9920189,0.40774316,0.49228436,25.067026,0.5061047077178955,1.1073519,0.4055375,0.52703017,8.286619,0.5417599678039551,1.0714594,0.40758052,0.52891386,5.885937,0.5473037958145142,1.0885127,0.41240203,0.5293974,0.21935171,0.5559024214744568,1.0844222,0.4108636,0.5254806,0.32902753,0.5594829320907593,1.1029778,0.40652886,0.542578,5.00853,0.5697556138038635,1.1020563,0.4110367,0.53024685,2.7418962,0.5745540857315063,1.0996766,0.41164675,0.53616166,0.5118206,0.5691680908203125,1.110591,0.4133992,0.53264207,0.48744822,0.573456346988678,1.1108834,0.413152,0.5425496,0.6458689,0.58812016248703,1.0973549,0.4125215,0.54257876,2.4859858,0.5885624289512634,1.0973414,0.40864405,0.546816,1.2186205,0.587360143661499,1.0964972,0.41384462,ssn_ens0_cv0
56,9803.0,0.6699692,14.668979,0.688524603843689,0.6806663,0.45126233,0.67260015,7.4467,0.6933169960975647,0.74270433,0.4460512,0.6775745,4.855656,0.708616316318512,0.7717575,0.46639782,0.70579433,1.978986,0.728814423084259,0.7480867,0.47741437,0.68417954,5.263695,0.7272040843963623,0.7658131,0.46586588,0.6892346,2.6216464,0.7337514758110046,0.7777372,0.46827394,0.6959188,3.9987757,0.7426213026046753,0.7779145,0.46923366,0.6854786,3.6315415,0.7387248873710632,0.78463906,0.4621953,0.6963675,2.1422014,0.7458721995353699,0.7862471,0.46841314,0.70139426,2.254412,0.7487185001373291,0.7840362,0.46533412,0.6912381,0.6834642,0.7581789493560791,0.78320795,0.469905,0.70169175,1.5607467,0.7406309843063354,0.7887927,0.46164653,0.7117498,0.46924412,0.7617741823196411,0.7928723,0.46838763,ssn_ens0_cv0
57,5668.0,0.5264887,28.158081,0.5554941892623901,0.89259756,0.35486463,0.51533157,15.878616,0.5634627938270569,0.94325966,0.34315595,0.5306746,3.58151,0.5766656398773193,0.92733717,0.3661345,0.53014165,0.035285816,0.5807957649230957,0.9638548,0.3504496,0.53037286,9.544813,0.5797616839408875,1.0063511,0.35495892,0.54071003,10.0564575,0.5848649740219116,0.9999058,0.36127183,0.5349428,1.4643613,0.5921134948730469,1.0058677,0.35672903,0.5369434,1.0762174,0.598757266998291,1.0010387,0.36227918,0.5408382,4.022583,0.6205036044120789,0.98438644,0.36864468,0.5358625,0.61750174,0.6015207767486572,1.0143151,0.36180544,0.5365086,3.969654,0.6209489107131958,1.0117549,0.36188474,0.5405405,0.07057163,0.608315110206604,1.0082235,0.3695228,0.5471448,4.3225126,0.6156466007232666,1.0093219,0.36337984,ssn_ens0_cv0
